brand_name,product_name,asin,price,overall_rating,reviewer_username,review_date,review_rating,review_text
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,L24Prime,"October 2, 2018",5.0,It taste just like deli meat!! you would never know its ve
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandon D,"July 9, 2018",2.0,This was pretty yucky. Like Fruit by The Foot made out of beans with a lot of
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandie,"May 26, 2018",5.0,I love all Tofurky products but this is my favorite one. I made some sandwiches with it for non-vegans and they were very imp
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Baltimore shopper,"January 2, 2018",5.0,"Sorry to bring Alanis Morissette lyrics into this, but these are so hard to find on Amazon Fresh! They're great for everyday vegan or vegetarian sandwiches. I always search for them when I'm placing my Fresh order, and then finally last week they were available and I ordered some. When I placed an order again today, they were unavailable again. I'm sure I'm not alone in this st"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Charlie,"May 28, 2021",3.0,N
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,muchka,"May 13, 2021",5.0,I bought this stuff at the grocery and it is fan
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Saheb Albdyri,"May 12, 2021",5.0,"Great for cold & hot sandwiches, baking, and"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Jeremy Dodge,"May 8, 2021",5.0,not bad.  the hickory is better than the oven r
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Jesse,"May 4, 2021",4.0,"I like these, don’t really taste like smoked turkey but a really good replacement. I put this on a roll and top with cheese and toast, really like th"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,CW,"April 30, 2021",4.0,"Taste really good , has a good flavor.  1 pack is good for one person.  If I’m eating it then it will last me a week and a half.  I eat 2 slices (the slices are very thin) but if my boyfriend is eating this with me maybe will last"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Sheila m.,"April 1, 2021",5.0,"This is the best veggie/vegan meat, and I've tried them all. Super delicious, and great on sandwiches or just on its own for a low carb snack. Even my meat eating daughter craves this stuff. Here's a tip: Spray a pan with cooking spray, put 3-5 slices of this meat in the pan on medium heat, sprinkle all the slices with hot sauce and then flip them over, sprinkle the other side with hot sauce, flip a couple times, cooking for about 3 minutes, then throw some eggs over that on a plate. AMAZING and Keto fr"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Bdog,"March 29, 2021",4.0,"Not bad, not great. I’m new to the no meat lifestyle so I’m trying out new things. This was ok when I wanted a cold cut sandwich. It’s an acquired taste but not so bad that it’s inedible. I’m simply readjusting my tas"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,"Veruca's Salty","March 27, 2021",5.0,I easily go through 5 packs a week. I’m addicted to thi
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Shiela M,"March 20, 2021",5.0,I’m in love with this product. I was afraid at first to spend my money on something I wasn’t sure about. Actually worth eve
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Shelby,"March 18, 2021",5.0,"When I became a vegetarian I thought I would have to give up easy, quick, tasty sandwiches. I didn’t have to give them up since Tofurky has deli meats that are plant-based. There are a number of flavors to suit different"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Amazon Customer,"March 12, 2021",5.0,
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Shenell W.,"February 7, 2021",5.0,I fell in love with the
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Miriam paula,"January 23, 2021",5.0,"Taste like turkey, but without the guilt of tortured a"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Sharawn Edwards,"January 18, 2021",5.0,"Hickory-Smokes Deli Slices from plant-based masters Tofurky are irresistible. In a virtually infinite variety of sandwiches, wraps, panini - with condiments, greens, tomatoes, cruelty-free dressings, other of Tofurky's sliced cold cuts for dramatic combos - on any and every bread from rye sourdough to a baguette, Tofurky's Hickory-Smoked Deli Slices is a star. A glorious sandwich or antipasto platter does not have to come from a corpse! This is not ""alternative"" anything: this is what real food is. Plant-based food is not an alternative - it is food. Tofurky's Deli Slices make magnificent sandwiches, wraps, melts, salads...and Hickory-Smoked Deli Slices are an essential component of your luscious feast!  Kudos to cruelty-free giant Tofurky. Outstanding deli is righ"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,hitchens,"January 4, 2021",1.0,"I cannot believe how revolting I found this brand's products.  I will NEVER buy Tofurky again.Even cooking these in various ways did not change how bad they"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Animal_Poet,"December 23, 2020",5.0,"A sandwich made with this, lettuce, red onion, veganaise, and dijon mustard is staggeringly good, and doesn't taste at all like it's vegan.  This sandwich is one of my favorites since I've switched to a vegan diet.  I wish they sold it in larger pa"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,FitQueen,"December 21, 2020",5.0,"These are my go to for my son's school lunch. He eats them at least twice a week. We are vegan and we enjoy them. We eat them cold and when I'm home I heat them up with vegan cheese."
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Max,"November 8, 2020",5.0,Absolutely delicious. I would like to find other vegan col
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,VEGAN,"November 8, 2020",5.0,Add a little mayo lettuce and tomatoes on toast great turkey BLT can make carnivores
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Dimples5,"October 21, 2020",5.0,"I bought it for him for Thanksgiving. Then, he broke up with me three weeks before my birthday. I have since thrown th"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Thomas F. Garner,"October 12, 2020",5.0,"This is my go-to for my daily lunch sandwich. The texture and flavor is fantastic. I was really missing sandwiches that had a meat-like texture, and this fits the bill. I highly recommend this lunch meat, especially if you love the smoked"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Bye Felicia,"September 28, 2020",5.0,Good flavor but a bit salty for m
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Jsea,"September 13, 2020",5.0,Ve
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Meli,"June 26, 2020",5.0,"I have tried many others and they do not compare to the Tofurky deli slices, hickory smoked. They are my go to on a regular basis for a good tasting deli sandwich. I like to use a Vegan Ciabatta roll, toast it and then add vegan butter. 3 slices of Tofurkey, some dijon mustard and a slice of vegan smoked gouda cheese. Y"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,dem,"June 26, 2020",1.0,N
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,thistime,"June 16, 2020",4.0,"Love tofurky hickory smoked! The price is not bad either! Very good! Something I eat as an everyday sandwich, being a vegan and all. Nice selections as well ( even though I'm sold on the hickory smoke"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Suzette Woolff,"June 6, 2020",5.0,"If you're looking for vegetarian meat substitute slices, these are the ones. I've tried them all. As a fat vegetarian, I give it my highest"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Chris,"June 2, 2020",5.0,"when I tell you these are amazing i need you to understand they are amazing. Amazing smokey flavor and just overall a godsend for us plant people! Try the peppered kind too you won't regr"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Hans Dammans,"June 2, 2020",5.0,"I hadn't tried vegetarian deli meat prior to trying this and wanted to try something different.  To my surprise, it tastes great.  It has just the right amount of flavor and seasoning and the texture is good. I love it on a wrap or on a sandwich.  Have purchased several times now and it has been good ever"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,S. Cannon,"April 29, 2020",5.0,"My fiance's favorite Tofurky"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Lani cova,"April 22, 2020",5.0,Great vegetarian deli p
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Loretta C.,"April 11, 2020",1.0,This stuff is absolutely horrid! smells like dog food and I imagine it tastes like it too. So tremendously awful I spit it out and tossed the rest. It worries me people actually say they like this junk. Smells like a wet tennis shoe from the side of the road. AVOID at all
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Crystal A,"February 18, 2020",3.0,Too salty! Tastes even more salty than regular deli
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,pghpete,"February 2, 2020",5.0,Very good deli slices for sand
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,ddeeees,"January 23, 2020",1.0,Sorry but never happy with Tofurkey. Just tastes
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Jordana I.,"June 5, 2019",1.0,"Wait a minute...this is for ONE BOX??? Really??? Okay...if this is for one box of this...you can get it at any local grocery store for $3.50 - $4.00 for ONE BOX...If this is for one case...then there better be about 10 in one case! Cause that's the ONLY justification for that price...o"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,jm,"April 19, 2019",3.0,"These were just okay.  They weren't bad, but they tasted kind of fishy.  It doesn't really work in a sandwich, as it just tastes too off to substitute for turkey or other deli meats.  I think it would probably fit better on a bagel with some cream cheese, because it tastes like salmon.  But, not real salmon, like artificial cheap salmon.  And it's also kind of dry.  They weren't terrible, but I probably would not order these"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,L24Prime,"October 2, 2018",5.0,It taste just like deli meat!! you would never know its ve
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandon D,"July 9, 2018",2.0,This was pretty yucky. Like Fruit by The Foot made out of beans with a lot of
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandie,"May 26, 2018",5.0,I love all Tofurky products but this is my favorite one. I made some sandwiches with it for non-vegans and they were very imp
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Baltimore shopper,"January 2, 2018",5.0,"Sorry to bring Alanis Morissette lyrics into this, but these are so hard to find on Amazon Fresh! They're great for everyday vegan or vegetarian sandwiches. I always search for them when I'm placing my Fresh order, and then finally last week they were available and I ordered some. When I placed an order again today, they were unavailable again. I'm sure I'm not alone in this st"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,rmva,"June 3, 2021",1.0,"I did not like this at all. It smelled funny and tasted weird. I am surprised that there are so many positive reviews. I'm very disappointed in this p"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Jeff Steep,"June 2, 2021",5.0,"Purchase Brats without knowing they were plant based. I smoked them and you could not tell at all that it wasn't the real"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Terez,"June 2, 2021",5.0,I lo
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,BYM,"May 29, 2021",5.0,We do miss hot dogs & hamburgers and have loved that this option tastes so good! We have sausage Thursday ever
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,tinamarie valentine,"May 25, 2021",5.0,"It's been a long time since I've had brats, but the fact that these even brought those memories back to me speaks VOLUMES. The texture was veg protein, but not in an off-putting way; the flavor was delicate - missing the fat from meat, but that's one reason I don't eat meat, which made it perfect; and it grilled without bursting or splitting. Wouldn't try and put it in stir fry, of course, but man-oh-man, this made a great san"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Danielle Ghiozzi,"May 22, 2021",3.0,It’s not as good as their burgers but the texture is great. As far as the taste goes I’m trying to figure out how I’m going to flavor it if I buy it in the future. But I think that it is probably worth me putting forth the effort to flavor it. I love vegan products that have the right texture. I hate them when they’re mushy or t
